cliente_id,codigo_unico_cliente,nombre,email,telefono,tipo_identificacion,identificacion,segmento,provincia,ciudad,fecha_registro,score_crediticio,periodo,fecha_proceso,fecha_ingesta
1489,CUS-00490,SR(A). FRIDA HURTADO,bianca71@yahoo.com,910-256-2588,RUC,5522776933001,RETAIL,Guayas,Cuenca,2023-08-26,575,202602,2026-02-21,2026-02-21 19:17:59.877054
1490,CUS-00491,ERNESTO LIRA,timoteo54@yahoo.com,679.240.8222x6940,CÉDULA,2427628486,CORPORATIVO,Loja,Manta,2025-01-06,797,202602,2026-02-21,2026-02-21 19:17:59.877054
1491,CUS-00492,ELVIRA CASILLAS,elena28@gmail.com,539.672.7578x44683,CÉDULA,6518570409,PYME,Guayas,Manta,2021-04-04,928,202602,2026-02-21,2026-02-21 19:17:59.877054
1492,CUS-00493,ANTONIA MARÍA CRISTINA DE LEÓN,zapatakarina@hotmail.com,(146)511-1312,CÉDULA,7708180983,RETAIL,Loja,Quito,2025-02-13,975,202602,2026-02-21,2026-02-21 19:17:59.877054
1493,CUS-00494,ASUNCIÓN MAYA,clara07@yahoo.com,1-014-870-6827x7881,CÉDULA,8654811827,WEALTH,Manabí,Manta,2023-07-11,327,202602,2026-02-21,2026-02-21 19:17:59.877054
1494,CUS-00495,ANDRÉS PAULINA TORRES LÓPEZ,lourdes66@hotmail.com,093-068-5389x097,CÉDULA,8730381297,CORPORATIVO,Loja,Guayaquil,2025-06-26,632,202602,2026-02-21,2026-02-21 19:17:59.877054
1495,CUS-00496,CRISTINA TEODORO DELGADO NÁJERA,vergarareina@gmail.com,(832)152-8506,CÉDULA,5764835111,CORPORATIVO,Guayas,Quito,2021-04-29,300,202602,2026-02-21,2026-02-21 19:17:59.877054
1496,CUS-00497,DR. CARLOS FERNÁNDEZ,estela87@hotmail.com,625.153.8144x744,CÉDULA,9611862264,WEALTH,Manabí,Quito,2021-12-11,487,202602,2026-02-21,2026-02-21 19:17:59.877054
1497,CUS-00498,EVA MIGUEL ALVAREZ,natividad42@hotmail.com,1-096-348-0797,CÉDULA,9578026567,RETAIL,Pichincha,Guayaquil,2024-07-20,355,202602,2026-02-21,2026-02-21 19:17:59.877054
1498,CUS-00499,PERLA RENATO NEGRETE ROBLES,guadalupecalderon@yahoo.com,+50(9)7545105265,PASAPORTE,P52160230,PYME,Azuay,Manta,2021-07-13,846,202602,2026-02-21,2026-02-21 19:17:59.877054
1499,CUS-00500,DR. SARA BRISEÑO,francisco-javiervaldivia@gmail.com,+16(7)3188261702,PASAPORTE,P49212756,RETAIL,Guayas,Manta,2024-04-08,411,202602,2026-02-21,2026-02-21 19:17:59.877054
